newspaper,date,edition,page_number,page_url,image_url,image_path
ojo,2015-02-04,default,10,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_10.jpg
ojo,2015-02-04,default,11,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_11.jpg
ojo,2015-02-04,default,12,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_12.jpg
ojo,2015-02-04,default,13,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_13.jpg
ojo,2015-02-04,default,14,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_14.jpg
ojo,2015-02-04,default,15,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_15.jpg
ojo,2015-02-04,default,16,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_16.jpg
ojo,2015-02-04,default,17,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_17.jpg
ojo,2015-02-04,default,18,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_18.jpg
ojo,2015-02-04,default,19,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_19.jpg
ojo,2015-02-04,default,1,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_1.jpg
ojo,2015-02-04,default,20,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_20.jpg
ojo,2015-02-04,default,21,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_21.jpg
ojo,2015-02-04,default,22,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_22.jpg
ojo,2015-02-04,default,23,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_23.jpg
ojo,2015-02-04,default,24,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_24.jpg
ojo,2015-02-04,default,2,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_2.jpg
ojo,2015-02-04,default,3,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_3.jpg
ojo,2015-02-04,default,4,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_4.jpg
ojo,2015-02-04,default,5,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_5.jpg
ojo,2015-02-04,default,6,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_6.jpg
ojo,2015-02-04,default,7,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_7.jpg
ojo,2015-02-04,default,8,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_8.jpg
ojo,2015-02-04,default,9,,,./data/raw/images/ojo/2015/02/04/ojo_2015-02-04_9.jpg
ojo,2015-02-05,default,10,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_10.jpg
ojo,2015-02-05,default,11,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_11.jpg
ojo,2015-02-05,default,12,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_12.jpg
ojo,2015-02-05,default,13,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_13.jpg
ojo,2015-02-05,default,14,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_14.jpg
ojo,2015-02-05,default,15,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_15.jpg
ojo,2015-02-05,default,16,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_16.jpg
ojo,2015-02-05,default,17,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_17.jpg
ojo,2015-02-05,default,18,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_18.jpg
ojo,2015-02-05,default,19,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_19.jpg
ojo,2015-02-05,default,1,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_1.jpg
ojo,2015-02-05,default,20,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_20.jpg
ojo,2015-02-05,default,21,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_21.jpg
ojo,2015-02-05,default,22,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_22.jpg
ojo,2015-02-05,default,23,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_23.jpg
ojo,2015-02-05,default,24,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_24.jpg
ojo,2015-02-05,default,2,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_2.jpg
ojo,2015-02-05,default,3,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_3.jpg
ojo,2015-02-05,default,4,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_4.jpg
ojo,2015-02-05,default,5,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_5.jpg
ojo,2015-02-05,default,6,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_6.jpg
ojo,2015-02-05,default,7,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_7.jpg
ojo,2015-02-05,default,8,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_8.jpg
ojo,2015-02-05,default,9,,,./data/raw/images/ojo/2015/02/05/ojo_2015-02-05_9.jpg
ojo,2015-02-06,default,10,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_10.jpg
ojo,2015-02-06,default,11,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_11.jpg
ojo,2015-02-06,default,12,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_12.jpg
ojo,2015-02-06,default,13,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_13.jpg
ojo,2015-02-06,default,14,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_14.jpg
ojo,2015-02-06,default,15,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_15.jpg
ojo,2015-02-06,default,16,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_16.jpg
ojo,2015-02-06,default,17,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_17.jpg
ojo,2015-02-06,default,18,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_18.jpg
ojo,2015-02-06,default,19,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_19.jpg
ojo,2015-02-06,default,1,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_1.jpg
ojo,2015-02-06,default,20,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_20.jpg
ojo,2015-02-06,default,21,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_21.jpg
ojo,2015-02-06,default,22,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_22.jpg
ojo,2015-02-06,default,23,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_23.jpg
ojo,2015-02-06,default,24,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_24.jpg
ojo,2015-02-06,default,2,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_2.jpg
ojo,2015-02-06,default,3,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_3.jpg
ojo,2015-02-06,default,4,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_4.jpg
ojo,2015-02-06,default,5,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_5.jpg
ojo,2015-02-06,default,6,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_6.jpg
ojo,2015-02-06,default,7,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_7.jpg
ojo,2015-02-06,default,8,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_8.jpg
ojo,2015-02-06,default,9,,,./data/raw/images/ojo/2015/02/06/ojo_2015-02-06_9.jpg
ojo,2015-02-07,default,10,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_10.jpg
ojo,2015-02-07,default,11,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_11.jpg
ojo,2015-02-07,default,12,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_12.jpg
ojo,2015-02-07,default,13,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_13.jpg
ojo,2015-02-07,default,14,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_14.jpg
ojo,2015-02-07,default,15,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_15.jpg
ojo,2015-02-07,default,16,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_16.jpg
ojo,2015-02-07,default,17,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_17.jpg
ojo,2015-02-07,default,18,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_18.jpg
ojo,2015-02-07,default,19,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_19.jpg
ojo,2015-02-07,default,1,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_1.jpg
ojo,2015-02-07,default,20,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_20.jpg
ojo,2015-02-07,default,21,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_21.jpg
ojo,2015-02-07,default,22,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_22.jpg
ojo,2015-02-07,default,23,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_23.jpg
ojo,2015-02-07,default,24,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_24.jpg
ojo,2015-02-07,default,2,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_2.jpg
ojo,2015-02-07,default,3,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_3.jpg
ojo,2015-02-07,default,4,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_4.jpg
ojo,2015-02-07,default,5,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_5.jpg
ojo,2015-02-07,default,6,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_6.jpg
ojo,2015-02-07,default,7,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_7.jpg
ojo,2015-02-07,default,8,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_8.jpg
ojo,2015-02-07,default,9,,,./data/raw/images/ojo/2015/02/07/ojo_2015-02-07_9.jpg
ojo,2015-02-08,default,10,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_10.jpg
ojo,2015-02-08,default,11,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_11.jpg
ojo,2015-02-08,default,12,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_12.jpg
ojo,2015-02-08,default,13,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_13.jpg
ojo,2015-02-08,default,14,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_14.jpg
ojo,2015-02-08,default,15,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_15.jpg
ojo,2015-02-08,default,16,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_16.jpg
ojo,2015-02-08,default,17,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_17.jpg
ojo,2015-02-08,default,18,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_18.jpg
ojo,2015-02-08,default,19,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_19.jpg
ojo,2015-02-08,default,1,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_1.jpg
ojo,2015-02-08,default,20,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_20.jpg
ojo,2015-02-08,default,21,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_21.jpg
ojo,2015-02-08,default,22,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_22.jpg
ojo,2015-02-08,default,23,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_23.jpg
ojo,2015-02-08,default,24,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_24.jpg
ojo,2015-02-08,default,2,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_2.jpg
ojo,2015-02-08,default,3,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_3.jpg
ojo,2015-02-08,default,4,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_4.jpg
ojo,2015-02-08,default,5,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_5.jpg
ojo,2015-02-08,default,6,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_6.jpg
ojo,2015-02-08,default,7,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_7.jpg
ojo,2015-02-08,default,8,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_8.jpg
ojo,2015-02-08,default,9,,,./data/raw/images/ojo/2015/02/08/ojo_2015-02-08_9.jpg
ojo,2015-02-09,default,10,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_10.jpg
ojo,2015-02-09,default,11,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_11.jpg
ojo,2015-02-09,default,12,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_12.jpg
ojo,2015-02-09,default,13,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_13.jpg
ojo,2015-02-09,default,14,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_14.jpg
ojo,2015-02-09,default,15,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_15.jpg
ojo,2015-02-09,default,16,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_16.jpg
ojo,2015-02-09,default,17,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_17.jpg
ojo,2015-02-09,default,18,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_18.jpg
ojo,2015-02-09,default,19,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_19.jpg
ojo,2015-02-09,default,1,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_1.jpg
ojo,2015-02-09,default,20,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_20.jpg
ojo,2015-02-09,default,21,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_21.jpg
ojo,2015-02-09,default,22,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_22.jpg
ojo,2015-02-09,default,23,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_23.jpg
ojo,2015-02-09,default,24,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_24.jpg
ojo,2015-02-09,default,2,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_2.jpg
ojo,2015-02-09,default,3,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_3.jpg
ojo,2015-02-09,default,4,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_4.jpg
ojo,2015-02-09,default,5,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_5.jpg
ojo,2015-02-09,default,6,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_6.jpg
ojo,2015-02-09,default,7,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_7.jpg
ojo,2015-02-09,default,8,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_8.jpg
ojo,2015-02-09,default,9,,,./data/raw/images/ojo/2015/02/09/ojo_2015-02-09_9.jpg
ojo,2015-02-10,default,10,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_10.jpg
ojo,2015-02-10,default,11,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_11.jpg
ojo,2015-02-10,default,12,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_12.jpg
ojo,2015-02-10,default,13,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_13.jpg
ojo,2015-02-10,default,14,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_14.jpg
ojo,2015-02-10,default,15,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_15.jpg
ojo,2015-02-10,default,16,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_16.jpg
ojo,2015-02-10,default,17,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_17.jpg
ojo,2015-02-10,default,18,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_18.jpg
ojo,2015-02-10,default,19,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_19.jpg
ojo,2015-02-10,default,1,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_1.jpg
ojo,2015-02-10,default,20,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_20.jpg
ojo,2015-02-10,default,21,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_21.jpg
ojo,2015-02-10,default,22,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_22.jpg
ojo,2015-02-10,default,23,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_23.jpg
ojo,2015-02-10,default,24,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_24.jpg
ojo,2015-02-10,default,2,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_2.jpg
ojo,2015-02-10,default,3,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_3.jpg
ojo,2015-02-10,default,4,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_4.jpg
ojo,2015-02-10,default,5,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_5.jpg
ojo,2015-02-10,default,6,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_6.jpg
ojo,2015-02-10,default,7,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_7.jpg
ojo,2015-02-10,default,8,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_8.jpg
ojo,2015-02-10,default,9,,,./data/raw/images/ojo/2015/02/10/ojo_2015-02-10_9.jpg
ojo,2015-02-11,default,10,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_10.jpg
ojo,2015-02-11,default,11,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_11.jpg
ojo,2015-02-11,default,12,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_12.jpg
ojo,2015-02-11,default,13,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_13.jpg
ojo,2015-02-11,default,14,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_14.jpg
ojo,2015-02-11,default,15,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_15.jpg
ojo,2015-02-11,default,16,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_16.jpg
ojo,2015-02-11,default,17,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_17.jpg
ojo,2015-02-11,default,18,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_18.jpg
ojo,2015-02-11,default,19,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_19.jpg
ojo,2015-02-11,default,1,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_1.jpg
ojo,2015-02-11,default,20,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_20.jpg
ojo,2015-02-11,default,21,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_21.jpg
ojo,2015-02-11,default,22,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_22.jpg
ojo,2015-02-11,default,23,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_23.jpg
ojo,2015-02-11,default,24,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_24.jpg
ojo,2015-02-11,default,2,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_2.jpg
ojo,2015-02-11,default,3,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_3.jpg
ojo,2015-02-11,default,4,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_4.jpg
ojo,2015-02-11,default,5,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_5.jpg
ojo,2015-02-11,default,6,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_6.jpg
ojo,2015-02-11,default,7,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_7.jpg
ojo,2015-02-11,default,8,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_8.jpg
ojo,2015-02-11,default,9,,,./data/raw/images/ojo/2015/02/11/ojo_2015-02-11_9.jpg
ojo,2015-02-12,default,10,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_10.jpg
ojo,2015-02-12,default,11,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_11.jpg
ojo,2015-02-12,default,12,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_12.jpg
ojo,2015-02-12,default,13,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_13.jpg
ojo,2015-02-12,default,14,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_14.jpg
ojo,2015-02-12,default,15,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_15.jpg
ojo,2015-02-12,default,16,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_16.jpg
ojo,2015-02-12,default,17,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_17.jpg
ojo,2015-02-12,default,18,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_18.jpg
ojo,2015-02-12,default,19,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_19.jpg
ojo,2015-02-12,default,1,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_1.jpg
ojo,2015-02-12,default,20,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_20.jpg
ojo,2015-02-12,default,21,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_21.jpg
ojo,2015-02-12,default,22,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_22.jpg
ojo,2015-02-12,default,23,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_23.jpg
ojo,2015-02-12,default,24,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_24.jpg
ojo,2015-02-12,default,2,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_2.jpg
ojo,2015-02-12,default,3,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_3.jpg
ojo,2015-02-12,default,4,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_4.jpg
ojo,2015-02-12,default,5,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_5.jpg
ojo,2015-02-12,default,6,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_6.jpg
ojo,2015-02-12,default,7,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_7.jpg
ojo,2015-02-12,default,8,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_8.jpg
ojo,2015-02-12,default,9,,,./data/raw/images/ojo/2015/02/12/ojo_2015-02-12_9.jpg
ojo,2015-02-13,default,10,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_10.jpg
ojo,2015-02-13,default,11,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_11.jpg
ojo,2015-02-13,default,12,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_12.jpg
ojo,2015-02-13,default,13,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_13.jpg
ojo,2015-02-13,default,14,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_14.jpg
ojo,2015-02-13,default,15,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_15.jpg
ojo,2015-02-13,default,16,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_16.jpg
ojo,2015-02-13,default,17,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_17.jpg
ojo,2015-02-13,default,18,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_18.jpg
ojo,2015-02-13,default,19,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_19.jpg
ojo,2015-02-13,default,1,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_1.jpg
ojo,2015-02-13,default,20,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_20.jpg
ojo,2015-02-13,default,21,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_21.jpg
ojo,2015-02-13,default,22,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_22.jpg
ojo,2015-02-13,default,23,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_23.jpg
ojo,2015-02-13,default,24,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_24.jpg
ojo,2015-02-13,default,2,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_2.jpg
ojo,2015-02-13,default,3,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_3.jpg
ojo,2015-02-13,default,4,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_4.jpg
ojo,2015-02-13,default,5,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_5.jpg
ojo,2015-02-13,default,6,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_6.jpg
ojo,2015-02-13,default,7,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_7.jpg
ojo,2015-02-13,default,8,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_8.jpg
ojo,2015-02-13,default,9,,,./data/raw/images/ojo/2015/02/13/ojo_2015-02-13_9.jpg
ojo,2015-02-14,default,10,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_10.jpg
ojo,2015-02-14,default,11,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_11.jpg
ojo,2015-02-14,default,12,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_12.jpg
ojo,2015-02-14,default,13,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_13.jpg
ojo,2015-02-14,default,14,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_14.jpg
ojo,2015-02-14,default,15,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_15.jpg
ojo,2015-02-14,default,16,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_16.jpg
ojo,2015-02-14,default,17,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_17.jpg
ojo,2015-02-14,default,18,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_18.jpg
ojo,2015-02-14,default,19,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_19.jpg
ojo,2015-02-14,default,1,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_1.jpg
ojo,2015-02-14,default,20,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_20.jpg
ojo,2015-02-14,default,21,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_21.jpg
ojo,2015-02-14,default,22,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_22.jpg
ojo,2015-02-14,default,23,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_23.jpg
ojo,2015-02-14,default,24,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_24.jpg
ojo,2015-02-14,default,2,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_2.jpg
ojo,2015-02-14,default,3,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_3.jpg
ojo,2015-02-14,default,4,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_4.jpg
ojo,2015-02-14,default,5,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_5.jpg
ojo,2015-02-14,default,6,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_6.jpg
ojo,2015-02-14,default,7,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_7.jpg
ojo,2015-02-14,default,8,,,./data/raw/images/ojo/2015/02/14/ojo_2015-02-14_8.jpg
