newspaper,date,edition,page_number,page_url,image_url,image_path
gestion,2013-01-02,default,1,,,./data/raw/images/gestion/2013/01/02/gestion_2013-01-02_1.jpg
gestion,2013-05-17,default,10,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_10.jpg
gestion,2013-05-17,default,11,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_11.jpg
gestion,2013-05-17,default,12,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_12.jpg
gestion,2013-05-17,default,13,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_13.jpg
gestion,2013-05-17,default,14,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_14.jpg
gestion,2013-05-17,default,15,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_15.jpg
gestion,2013-05-17,default,16,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_16.jpg
gestion,2013-05-17,default,17,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_17.jpg
gestion,2013-05-17,default,18,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_18.jpg
gestion,2013-05-17,default,19,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_19.jpg
gestion,2013-05-17,default,1,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_1.jpg
gestion,2013-05-17,default,20,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_20.jpg
gestion,2013-05-17,default,21,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_21.jpg
gestion,2013-05-17,default,22,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_22.jpg
gestion,2013-05-17,default,23,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_23.jpg
gestion,2013-05-17,default,24,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_24.jpg
gestion,2013-05-17,default,25,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_25.jpg
gestion,2013-05-17,default,26,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_26.jpg
gestion,2013-05-17,default,27,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_27.jpg
gestion,2013-05-17,default,28,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_28.jpg
gestion,2013-05-17,default,29,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_29.jpg
gestion,2013-05-17,default,2,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_2.jpg
gestion,2013-05-17,default,30,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_30.jpg
gestion,2013-05-17,default,31,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_31.jpg
gestion,2013-05-17,default,32,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_32.jpg
gestion,2013-05-17,default,3,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_3.jpg
gestion,2013-05-17,default,4,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_4.jpg
gestion,2013-05-17,default,5,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_5.jpg
gestion,2013-05-17,default,6,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_6.jpg
gestion,2013-05-17,default,7,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_7.jpg
gestion,2013-05-17,default,8,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_8.jpg
gestion,2013-05-17,default,9,,,./data/raw/images/gestion/2013/05/17/gestion_2013-05-17_9.jpg
gestion,2013-05-20,default,10,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_10.jpg
gestion,2013-05-20,default,11,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_11.jpg
gestion,2013-05-20,default,12,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_12.jpg
gestion,2013-05-20,default,13,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_13.jpg
gestion,2013-05-20,default,14,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_14.jpg
gestion,2013-05-20,default,15,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_15.jpg
gestion,2013-05-20,default,16,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_16.jpg
gestion,2013-05-20,default,17,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_17.jpg
gestion,2013-05-20,default,18,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_18.jpg
gestion,2013-05-20,default,19,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_19.jpg
gestion,2013-05-20,default,1,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_1.jpg
gestion,2013-05-20,default,20,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_20.jpg
gestion,2013-05-20,default,21,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_21.jpg
gestion,2013-05-20,default,22,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_22.jpg
gestion,2013-05-20,default,23,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_23.jpg
gestion,2013-05-20,default,24,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_24.jpg
gestion,2013-05-20,default,25,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_25.jpg
gestion,2013-05-20,default,26,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_26.jpg
gestion,2013-05-20,default,27,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_27.jpg
gestion,2013-05-20,default,28,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_28.jpg
gestion,2013-05-20,default,29,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_29.jpg
gestion,2013-05-20,default,2,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_2.jpg
gestion,2013-05-20,default,30,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_30.jpg
gestion,2013-05-20,default,31,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_31.jpg
gestion,2013-05-20,default,32,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_32.jpg
gestion,2013-05-20,default,3,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_3.jpg
gestion,2013-05-20,default,4,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_4.jpg
gestion,2013-05-20,default,5,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_5.jpg
gestion,2013-05-20,default,6,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_6.jpg
gestion,2013-05-20,default,7,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_7.jpg
gestion,2013-05-20,default,8,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_8.jpg
gestion,2013-05-20,default,9,,,./data/raw/images/gestion/2013/05/20/gestion_2013-05-20_9.jpg
gestion,2013-05-21,default,10,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_10.jpg
gestion,2013-05-21,default,11,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_11.jpg
gestion,2013-05-21,default,12,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_12.jpg
gestion,2013-05-21,default,13,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_13.jpg
gestion,2013-05-21,default,14,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_14.jpg
gestion,2013-05-21,default,15,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_15.jpg
gestion,2013-05-21,default,16,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_16.jpg
gestion,2013-05-21,default,17,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_17.jpg
gestion,2013-05-21,default,18,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_18.jpg
gestion,2013-05-21,default,19,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_19.jpg
gestion,2013-05-21,default,1,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_1.jpg
gestion,2013-05-21,default,20,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_20.jpg
gestion,2013-05-21,default,21,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_21.jpg
gestion,2013-05-21,default,22,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_22.jpg
gestion,2013-05-21,default,23,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_23.jpg
gestion,2013-05-21,default,24,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_24.jpg
gestion,2013-05-21,default,25,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_25.jpg
gestion,2013-05-21,default,26,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_26.jpg
gestion,2013-05-21,default,27,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_27.jpg
gestion,2013-05-21,default,28,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_28.jpg
gestion,2013-05-21,default,29,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_29.jpg
gestion,2013-05-21,default,2,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_2.jpg
gestion,2013-05-21,default,30,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_30.jpg
gestion,2013-05-21,default,31,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_31.jpg
gestion,2013-05-21,default,32,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_32.jpg
gestion,2013-05-21,default,3,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_3.jpg
gestion,2013-05-21,default,4,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_4.jpg
gestion,2013-05-21,default,5,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_5.jpg
gestion,2013-05-21,default,6,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_6.jpg
gestion,2013-05-21,default,7,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_7.jpg
gestion,2013-05-21,default,8,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_8.jpg
gestion,2013-05-21,default,9,,,./data/raw/images/gestion/2013/05/21/gestion_2013-05-21_9.jpg
gestion,2013-05-22,default,10,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_10.jpg
gestion,2013-05-22,default,11,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_11.jpg
gestion,2013-05-22,default,12,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_12.jpg
gestion,2013-05-22,default,13,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_13.jpg
gestion,2013-05-22,default,14,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_14.jpg
gestion,2013-05-22,default,15,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_15.jpg
gestion,2013-05-22,default,16,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_16.jpg
gestion,2013-05-22,default,17,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_17.jpg
gestion,2013-05-22,default,18,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_18.jpg
gestion,2013-05-22,default,19,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_19.jpg
gestion,2013-05-22,default,1,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_1.jpg
gestion,2013-05-22,default,20,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_20.jpg
gestion,2013-05-22,default,21,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_21.jpg
gestion,2013-05-22,default,22,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_22.jpg
gestion,2013-05-22,default,23,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_23.jpg
gestion,2013-05-22,default,24,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_24.jpg
gestion,2013-05-22,default,25,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_25.jpg
gestion,2013-05-22,default,26,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_26.jpg
gestion,2013-05-22,default,27,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_27.jpg
gestion,2013-05-22,default,28,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_28.jpg
gestion,2013-05-22,default,29,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_29.jpg
gestion,2013-05-22,default,2,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_2.jpg
gestion,2013-05-22,default,30,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_30.jpg
gestion,2013-05-22,default,31,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_31.jpg
gestion,2013-05-22,default,32,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_32.jpg
gestion,2013-05-22,default,3,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_3.jpg
gestion,2013-05-22,default,4,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_4.jpg
gestion,2013-05-22,default,5,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_5.jpg
gestion,2013-05-22,default,6,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_6.jpg
gestion,2013-05-22,default,7,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_7.jpg
gestion,2013-05-22,default,8,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_8.jpg
gestion,2013-05-22,default,9,,,./data/raw/images/gestion/2013/05/22/gestion_2013-05-22_9.jpg
gestion,2013-05-23,default,10,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_10.jpg
gestion,2013-05-23,default,11,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_11.jpg
gestion,2013-05-23,default,12,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_12.jpg
gestion,2013-05-23,default,13,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_13.jpg
gestion,2013-05-23,default,14,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_14.jpg
gestion,2013-05-23,default,15,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_15.jpg
gestion,2013-05-23,default,16,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_16.jpg
gestion,2013-05-23,default,17,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_17.jpg
gestion,2013-05-23,default,18,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_18.jpg
gestion,2013-05-23,default,19,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_19.jpg
gestion,2013-05-23,default,1,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_1.jpg
gestion,2013-05-23,default,20,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_20.jpg
gestion,2013-05-23,default,21,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_21.jpg
gestion,2013-05-23,default,22,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_22.jpg
gestion,2013-05-23,default,23,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_23.jpg
gestion,2013-05-23,default,24,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_24.jpg
gestion,2013-05-23,default,25,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_25.jpg
gestion,2013-05-23,default,26,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_26.jpg
gestion,2013-05-23,default,27,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_27.jpg
gestion,2013-05-23,default,28,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_28.jpg
gestion,2013-05-23,default,29,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_29.jpg
gestion,2013-05-23,default,2,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_2.jpg
gestion,2013-05-23,default,30,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_30.jpg
gestion,2013-05-23,default,31,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_31.jpg
gestion,2013-05-23,default,32,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_32.jpg
gestion,2013-05-23,default,3,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_3.jpg
gestion,2013-05-23,default,4,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_4.jpg
gestion,2013-05-23,default,5,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_5.jpg
gestion,2013-05-23,default,6,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_6.jpg
gestion,2013-05-23,default,7,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_7.jpg
gestion,2013-05-23,default,8,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_8.jpg
gestion,2013-05-23,default,9,,,./data/raw/images/gestion/2013/05/23/gestion_2013-05-23_9.jpg
gestion,2013-05-24,default,10,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_10.jpg
gestion,2013-05-24,default,11,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_11.jpg
gestion,2013-05-24,default,12,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_12.jpg
gestion,2013-05-24,default,13,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_13.jpg
gestion,2013-05-24,default,14,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_14.jpg
gestion,2013-05-24,default,15,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_15.jpg
gestion,2013-05-24,default,16,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_16.jpg
gestion,2013-05-24,default,17,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_17.jpg
gestion,2013-05-24,default,18,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_18.jpg
gestion,2013-05-24,default,19,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_19.jpg
gestion,2013-05-24,default,1,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_1.jpg
gestion,2013-05-24,default,20,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_20.jpg
gestion,2013-05-24,default,21,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_21.jpg
gestion,2013-05-24,default,22,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_22.jpg
gestion,2013-05-24,default,23,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_23.jpg
gestion,2013-05-24,default,24,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_24.jpg
gestion,2013-05-24,default,25,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_25.jpg
gestion,2013-05-24,default,26,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_26.jpg
gestion,2013-05-24,default,27,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_27.jpg
gestion,2013-05-24,default,28,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_28.jpg
gestion,2013-05-24,default,29,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_29.jpg
gestion,2013-05-24,default,2,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_2.jpg
gestion,2013-05-24,default,30,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_30.jpg
gestion,2013-05-24,default,31,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_31.jpg
gestion,2013-05-24,default,32,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_32.jpg
gestion,2013-05-24,default,3,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_3.jpg
gestion,2013-05-24,default,4,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_4.jpg
gestion,2013-05-24,default,5,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_5.jpg
gestion,2013-05-24,default,6,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_6.jpg
gestion,2013-05-24,default,7,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_7.jpg
gestion,2013-05-24,default,8,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_8.jpg
gestion,2013-05-24,default,9,,,./data/raw/images/gestion/2013/05/24/gestion_2013-05-24_9.jpg
gestion,2013-05-27,default,10,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_10.jpg
gestion,2013-05-27,default,11,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_11.jpg
gestion,2013-05-27,default,12,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_12.jpg
gestion,2013-05-27,default,13,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_13.jpg
gestion,2013-05-27,default,14,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_14.jpg
gestion,2013-05-27,default,15,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_15.jpg
gestion,2013-05-27,default,16,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_16.jpg
gestion,2013-05-27,default,17,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_17.jpg
gestion,2013-05-27,default,18,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_18.jpg
gestion,2013-05-27,default,19,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_19.jpg
gestion,2013-05-27,default,1,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_1.jpg
gestion,2013-05-27,default,20,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_20.jpg
gestion,2013-05-27,default,21,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_21.jpg
gestion,2013-05-27,default,22,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_22.jpg
gestion,2013-05-27,default,23,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_23.jpg
gestion,2013-05-27,default,24,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_24.jpg
gestion,2013-05-27,default,25,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_25.jpg
gestion,2013-05-27,default,26,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_26.jpg
gestion,2013-05-27,default,27,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_27.jpg
gestion,2013-05-27,default,28,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_28.jpg
gestion,2013-05-27,default,29,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_29.jpg
gestion,2013-05-27,default,2,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_2.jpg
gestion,2013-05-27,default,30,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_30.jpg
gestion,2013-05-27,default,31,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_31.jpg
gestion,2013-05-27,default,32,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_32.jpg
gestion,2013-05-27,default,3,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_3.jpg
gestion,2013-05-27,default,4,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_4.jpg
gestion,2013-05-27,default,5,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_5.jpg
gestion,2013-05-27,default,6,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_6.jpg
gestion,2013-05-27,default,7,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_7.jpg
gestion,2013-05-27,default,8,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_8.jpg
gestion,2013-05-27,default,9,,,./data/raw/images/gestion/2013/05/27/gestion_2013-05-27_9.jpg
gestion,2013-05-28,default,10,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_10.jpg
gestion,2013-05-28,default,11,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_11.jpg
gestion,2013-05-28,default,12,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_12.jpg
gestion,2013-05-28,default,13,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_13.jpg
gestion,2013-05-28,default,14,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_14.jpg
gestion,2013-05-28,default,15,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_15.jpg
gestion,2013-05-28,default,16,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_16.jpg
gestion,2013-05-28,default,17,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_17.jpg
gestion,2013-05-28,default,18,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_18.jpg
gestion,2013-05-28,default,19,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_19.jpg
gestion,2013-05-28,default,1,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_1.jpg
gestion,2013-05-28,default,20,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_20.jpg
gestion,2013-05-28,default,21,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_21.jpg
gestion,2013-05-28,default,22,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_22.jpg
gestion,2013-05-28,default,23,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_23.jpg
gestion,2013-05-28,default,24,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_24.jpg
gestion,2013-05-28,default,25,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_25.jpg
gestion,2013-05-28,default,26,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_26.jpg
gestion,2013-05-28,default,27,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_27.jpg
gestion,2013-05-28,default,28,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_28.jpg
gestion,2013-05-28,default,29,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_29.jpg
gestion,2013-05-28,default,2,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_2.jpg
gestion,2013-05-28,default,30,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_30.jpg
gestion,2013-05-28,default,31,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_31.jpg
gestion,2013-05-28,default,32,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_32.jpg
gestion,2013-05-28,default,3,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_3.jpg
gestion,2013-05-28,default,4,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_4.jpg
gestion,2013-05-28,default,5,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_5.jpg
gestion,2013-05-28,default,6,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_6.jpg
gestion,2013-05-28,default,7,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_7.jpg
gestion,2013-05-28,default,8,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_8.jpg
gestion,2013-05-28,default,9,,,./data/raw/images/gestion/2013/05/28/gestion_2013-05-28_9.jpg
gestion,2013-05-29,default,10,,,./data/raw/images/gestion/2013/05/29/gestion_2013-05-29_10.jpg
gestion,2013-05-29,default,11,,,./data/raw/images/gestion/2013/05/29/gestion_2013-05-29_11.jpg
gestion,2013-05-29,default,12,,,./data/raw/images/gestion/2013/05/29/gestion_2013-05-29_12.jpg
gestion,2013-05-29,default,13,,,./data/raw/images/gestion/2013/05/29/gestion_2013-05-29_13.jpg
gestion,2013-05-29,default,14,,,./data/raw/images/gestion/2013/05/29/gestion_2013-05-29_14.jpg
gestion,2013-05-29,default,15,,,./data/raw/images/gestion/2013/05/29/gestion_2013-05-29_15.jpg
